RELATION	LEFTTERM	RIGHTTERM	COUNT
synonym	multi_purpose	ER/MP	1
sibling	return_to_home	altitude_hold	1
synonym	research_libraries_uk	RLUK	1
synonym	mobile_datacomm	MDC	1
sibling	daytime_operations	visual_line_of_sight	1
synonym	ecological_marine_unit	EMU	1
synonym	code_excited_linear_prediction	CELP	1
ancestor	weather_conditions	high_winds	1
synonym	nasa_common_research_model	CRM	1
synonym	enterprise_messaging_system	EMS	1
synonym	intelligent_display_series	IDS	1
synonym	israel_defence_forces	IDF	1
sibling	department_of_transportation	state_fair	1
ancestor	latest_technologies	AJAX	1
synonym	japanese_ground_self_defence_force	JGSDF	1
ancestor	rock_properties	fracture_toughness	1
synonym	andrews_information_systems_building	AISB	1
sibling	exception_handling	high_speed	1
synonym	centralized_funds_management_systems	CFMS	1
ancestor	security_measures	remote_identification	1
synonym	service_provider	text_messaging	1
synonym	airline_transport	ATP	1
synonym	high_definition	FHD	1
synonym	secure_socket_layer	SSL	1
synonym	tropical_rain_measuring_mission	TRMM	1
sibling	ieee_xplore	google_scholar	1
synonym	gigabit_ethernet	GE	1
ancestor	computational_intelligence	artificial_neural_networks	1
sibling	thermal_imaging	night_vision	1
synonym	base_station	BS	1
synonym	unmanned_air_system	UAV	1
synonym	general_availability	GA	1
synonym	java_studio_enterprise	JSE	1
synonym	GHz	ka_band	1
synonym	british_royal_navy	RN	1
ancestor	12,000_attendees	IT	1
synonym	supplier_code_number	SCN	1
synonym	original_equipment_manufacturers	OEMs	1
synonym	maritime_applied_physics_corporation	MAPC	1
synonym	desktop_application	windows_forms_application	1
synonym	compact_laser_weapons_system	CLWS	1
ancestor	pakistani_extremists	baitullah_mehsud	1
synonym	american_helicopter_society	AHS	1
synonym	long_endurance_marine_unmanned_surface_vehicle	LEMUSV	1
synonym	programmable_logic_arrays	PLA	1
ancestor	crime_scenes	barricade_situations	1
synonym	advanced_driver_assistance_systems	ADAS	1
sibling	fault_tolerant	load_balanced	1
sibling	agricultural_surveys	forest_management	1
synonym	lighting_imaging_sensor	LIS	1
ancestor	UML	visual_tools	1
synonym	explosively_formed_projectiles	EFPs	1
synonym	fédération_aéronautique_internationale	FAI	1
synonym	aerial_sensor_networks	ASNs	1
sibling	UPS	DHL	1
synonym	unified_autopilot_interfaces	UAI	1
sibling	month_end	quarter_end	1
synonym	miniature_air_launched_decoy	MALD	1
synonym	beyond_visual_line_of_sight	BVLoS	1
synonym	national_security_agency	NSA	1
synonym	effort_reporting_system	ERS	1
ancestor	mobile_force_protection	counter_unmanned_air_systems	1
ancestor	data_structure	JSON	1
synonym	general_motors	GM	1
synonym	hazardous_materials	HAZMAT	1
synonym	grand_forks	north_dakota	1
synonym	concurrent_engineering	CE	1
synonym	computational_intelligence	CI	1
synonym	empirical_matched_field_processing	EMFP	1
sibling	PCI	ISO	1
synonym	core_network	CN	1
synonym	air_traffic_control_centers	ATC	1
synonym	downward_facing_camera	M200	1
sibling	XT60	charger_cables	1
synonym	air_operations_center	AOC	1
synonym	long_beach	CA	1
synonym	rapid_reaction_technology_office	RRTO	1
synonym	sensor_systems	CANVASS	1
synonym	human_autonomy_teaming	HAT	1
synonym	system_on_module	SOM	1
synonym	federal_aviation_association	FAA	1
synonym	home_altitude	HA	1
ancestor	FPGAs	heterogeneous_platforms	1
synonym	SMS	safety_management_system	1
synonym	north_texas	UNT	1
sibling	hand_gesture_recognition	APAS	1
synonym	directed_energy_systems	solid_state_lasers	1
synonym	colored_dissolved_organic_matter	CDOM	1
synonym	lieutenant_colonel	GS	1
synonym	airborne_signals_intelligence_payload	ASIP	1
sibling	MALE	HALE	1
synonym	intelligent_transport_systems	ITS	1
ancestor	FBI	US	1
ancestor	based_languages	ms_windows	1
synonym	essential_safety_requirements	ESR	1
synonym	agriculture_research_service	ARS	1
ancestor	northern_california	spatial_distribution	1
synonym	XSD	xml_schema	1
synonym	intrusion_prevention_systems	IPSs	1
synonym	advanced_video_coding	AVC	1
synonym	semi_global_block_match	SGBM	1
synonym	multispectral_camera	NDVI	1
synonym	aerial_vehicles	UCAVs	1
synonym	wet_conditions	water_resistant	1
synonym	OSD	on_screen_display	1
sibling	air_defense	electronic_warfare	1
synonym	plat_pays_volcanic_complex	PPVC	1
sibling	progress_reports	raw_data	1
synonym	macbook_pro	retina_display	1
synonym	counter_terrorism	CT	1
synonym	national_uas_standardized_testing_and_recording	NuSTAR	1
synonym	common_log_format	CLF	1
synonym	OID	LDAP	1
synonym	in_orbit_validation	IOV	1
synonym	bring_your_own_license	BYOL	1
sibling	SBIR	STTR	1
synonym	voice_over_ip	VOIP	1
synonym	explosive_detectionsystems	EDS	1
sibling	model_based	object_oriented_design	1
synonym	europe_union	EU	1
ancestor	output_formats	EPUB	1
synonym	remotely_piloted_vehicles	RPVs	1
synonym	lone_star_unmanned_aircraft_systems_center	LSUASC	1
synonym	process_knowledge_systems	PKS	1
sibling	target_illumination	communications_relay	1
sibling	transferring_data	issuing_commands	1
sibling	DDS	MSMQ	1
ancestor	autonomous_weapons_systems	unmanned_aerial	1
synonym	residential_energy_consumption_surveys	RECS	1
synonym	business_case_analysis	BCA	1
synonym	storage_devices	SSDs	1
synonym	advanced_traveler_information_system	ATIS	1
synonym	driving_while_intoxicated	DWI	1
sibling	ICE	border_patrol	1
sibling	counter_uas_technology	autonomous_vehicles	1
sibling	search_and_rescue	homeland_security	1
synonym	east_rift_zone	ERZ	1
sibling	FAA	ONERA	1
synonym	visual_met_conditions	VMC	1
synonym	federated_universal_synchronization_engine	FUSE	1
synonym	creative_electronic_systems	CES	1
sibling	search_and_rescue	animal_surveys	1
synonym	fixed_base_operation	FBO	1
sibling	construction_site_monitoring	aerial_surveying	1
synonym	oracle_fusion_middleware	OFM	1
synonym	NAS	national_airspace	1
synonym	small_uas	unmanned_aircraft_systems	1
synonym	national_defence	south_korea	1
synonym	deutsche_flugsicherung	DFS	1
synonym	basic_fighter_maneuvers	BFM	1
synonym	of_economic_adjustment	OEA	1
synonym	generalized_exponential_markov	GEM	1
sibling	fixed_wing	autonomous_flight	1
synonym	working_group	ucs_wg	1
sibling	flying_car	passenger_drone	1
sibling	bridge_inspections	search_and_rescue	1
synonym	unmanned_logistics_air_vehicle	ULAV	1
ancestor	sensing_technologies	MEMS	1
ancestor	key_components	aviator_problem_solving	1
synonym	closed_circuit_television_cameras	CCTVs	1
synonym	international_aviation_safety_assessment	IASA	1
sibling	sql_scripts	ssis_log	1
synonym	spiral_tracks	noise_generator	1
synonym	cloud_native_computing_foundation	CNCF	1
sibling	aerial_photography	low_level	1
synonym	million_cubic_meters	MCM	1
sibling	upper_mantle	lower_crustal	1
sibling	law_enforcement	public_safety	1
sibling	HTML	DOC	1
synonym	business_intelligence_beans	common_files	1
synonym	national_security_areas	NSAs	1
ancestor	air_traffic	air_tankers	1
ancestor	web_browser	end_user	1
synonym	batch_input_map	BIM	1
synonym	on_demand_mobility	ODM	1
synonym	unmanned_traffic_management_systems	UTMs	1
sibling	RTF	DOC	1
synonym	narrow_bipolar_pulse	NBP	1
sibling	BUZZER	SWITCH	1
synonym	viet_nam	VN	1
sibling	rest_api	SOAP	1
synonym	pesticide_root_zone_model	PRZM	1
synonym	program_manager	PM	1
synonym	station_unit	radio_controller	1
sibling	NXT	ROS	1
sibling	elon_musk	stephen_hawking	1
synonym	aviation_system_block_upgrade	ASBU	1
synonym	software_architecture	architectural_design	1
synonym	temporary_flight_restriction	TFR	1
synonym	virtual_smart_card	VSC	1
synonym	aircraft_dispatcher	ADX	1
sibling	low_frequency	high_frequency	1
sibling	J2EE	JMS	1
synonym	pseudo_geostationary_lightning_mapper	GLM	1
sibling	VTOL	tilt_rotor	1
sibling	forest_management	search_and_rescue	1
synonym	serial_telemetry	UART	1
sibling	web_ui	API	1
sibling	led_illumination	GPS	1
sibling	radio_controlled	autonomously_flown	1
synonym	ioannis_pitas	AUTH	1
synonym	virginia_aviation_board	VAB	1
ancestor	critical_infrastructure	electric_transmission	1
synonym	treasury_board_sectretariat	TBS	1
synonym	user_operational_evaluation_system	UOES	1
synonym	inferior_gleno_humeral_ligament	IGHL	1
synonym	emergency_alert_system	EAS	1
synonym	intelligent_flying_machines	IFM	1
synonym	visual_basic	VB6	1
sibling	physical_characteristics	flight_controller	1
synonym	electro_optical_targeting_system	EOTS	1
synonym	strategic_technology_office	STO	1
synonym	andrew_banks	IBM	1
ancestor	server_centric	J2EE	1
sibling	charging_stations	landing_facilities	1
sibling	film_production	search_and_rescue	1
sibling	traffic_flow_management	automatic_dependent_surveillance_broadcast	1
sibling	avoid_congestion	temporary_road	1
synonym	remote_pilot_station	RPS	1
sibling	car_sharing	multi_modal	1
sibling	CTOL	CV	1
sibling	search_and_rescue	drug_interdiction	1
synonym	lane_departure_warning	LDW	1
ancestor	radio_communication	communication_systems	1
synonym	hong_kong	HK	1
synonym	south_african_broadcasting_corporation	SABC	1
ancestor	propulsion_systems	battery_powered	1
sibling	high_density	connectivity_line	1
ancestor	agricultural_applications	remote_sensing	1
synonym	sensor_networks	mqtt_sn	1
sibling	white_hot	black_hot	1
synonym	integrated_architecture_framework	IAF	1
sibling	content_types	URLs	1
synonym	metropolitan_planning_organizations	MPOs	1
synonym	sesar_joint_undertaking	sesar_ju	1
synonym	500,000_yen	$4,000	1
ancestor	feature_set	high_intensity	1
synonym	reference_design_kit	rdk_s2e	1
synonym	uas_service_supplier	USS	1
ancestor	trade_offs	ISO	1
ancestor	conference_program	plenary_lectures	1
synonym	operationally_responsive_space	ORS	1
ancestor	moving_platforms	naval_ships	1
synonym	out_of_memory	OOM	1
synonym	civil_aviation_organization	ICAO	1
synonym	resistance_temperature_detector	RTD	1
ancestor	web_based	CNET	1
sibling	text_messaging	digital_conferences	1
sibling	IS	gorgon_stare	1
ancestor	portal_metrics	API	1
synonym	site_specific_crop_management	SSCM	1
sibling	lte_modem	GPS	1
synonym	code_division_multiple_access	CDMA	1
ancestor	evaluating_emerging	delivery_drones	1
synonym	law_enforcement_assistance_program	LEAP	1
synonym	GSD	ground_sampling_distance	1
synonym	australian_certified_uav_operators	ACUO	1
synonym	average_selling_prices	ASPs	1
synonym	global_data_services	GDS	1
sibling	civil_engineering	electrical_engineering	1
synonym	intelligent_munitions_system	IMS	1
synonym	renewable_aviation_fuels_development_center	RAFDC	1
ancestor	small_unmanned	voltage_regulation	1
ancestor	high_rise_buildings	complex_structures	1
synonym	singularity_image_format	SIF	1
synonym	computer_assisted_testing_service	CATS	1
synonym	GUTMA	global_utm_association	1
synonym	schedule_14a	proxy_statement	1
synonym	depth_of_field	DOF	1
synonym	kansas_university	KU	1
synonym	TCS	tactical_control_system	1
synonym	foreign_military_sale	FMS	1
sibling	WSDL	SOAP	1
synonym	federation_aeronautique_internationale	FAI	1
synonym	hands_on_throttle_and_stick	HOTAS	1
ancestor	non_destructive_inspection	magnetic_particle	1
synonym	high_frequency	UHF	1
synonym	zircon_ages	SHRIMP	1
synonym	point_of_care_testing	POCT	1
synonym	national_aeronautical_charting_group	NACG	1
synonym	automated_vehicles	AV	1
sibling	HTML	XHTML	1
synonym	micro_uas	MAV	1
ancestor	radio_controlled_aircraft	unmanned_aerial_vehicles	1
synonym	uninhabited_air_vehicles	UAVs	1
ancestor	related_occupations	civil_engineers	1
synonym	cumulative_patch	CP	1
synonym	bat_conservation_international	BCI	1
synonym	electro_magnetic	EM	1
sibling	LILE	HFSE	1
synonym	user_interfaces	UI	1
synonym	figure_of_merit	FOM	1
synonym	altitude_headed_reference_system	AHRS	1
sibling	communication_towers	high_voltage_overhead	1
ancestor	service_provider	service_provisioning	1
synonym	robertson_river_igneous_suite	RRIS	1
synonym	of_ground_effect	OGE	1
synonym	radio_determination_satellite_service	RDSS	1
synonym	shadow_tuas	tactical_unmanned_aerial_system	1
synonym	commercial_uav	unmanned_aerial_vehicle	1
ancestor	law_enforcement_agencies	local_police	1
synonym	virtual_geomagnetic_pole	VGP	1
synonym	comtech_mobile_data_corporation	CMDC	1
synonym	SITL	software_in_the_loop	1
ancestor	national_aviation_authorities	government_departments	1
ancestor	legitimate_purposes	search_and_rescue	1
synonym	optimized_virtual_fields_method	OVFM	1
synonym	unmanned_aerial_vehicle_systems_association	UAVS	1
synonym	secure_real_time_protocol	SRTP	1
synonym	micro_unmanned_aerial_vehicles	MAV	1
sibling	ATM	ATC	1
sibling	GPS	laser_designation	1
sibling	wind_turbines	offshore_oil_rigs	1
synonym	return_on_equity	ROE	1
sibling	heap_memory	gc_activity	1
synonym	spinning_beach_ball_of_death	SBBOD	1
synonym	personal_information_protection_electronic_documents_act	PIPEDA	1
synonym	garbage_collection	GC	1
synonym	airborne_public_safety_association	APSA	1
synonym	national_reconnaissance_office	NRO	1
ancestor	hewlett_packard	B2B	1
synonym	uas_traffic_management_systems	UTMs	1
synonym	ground_control_station	UGCS	1
synonym	field_test	FT	1
synonym	traffic_awareness_beacon_system	TABS	1
sibling	highly_desirable	easily_accessible	1
ancestor	advanced_technology	augmented_reality	1
sibling	cell_phones	PDAs	1
synonym	multifunction_advanced_data_link	MADL	1
sibling	JMS	MSMQ	1
synonym	world_of_drones_congress	WoDC	1
synonym	general_atomics_aeronautical_systems	GAAS	1
ancestor	FBI	law_enforcement_agencies	1
synonym	UAV	global_hawk	1
synonym	data_acquisition	DAQ	1
ancestor	intelligent_features	target_tracking	1
synonym	SBC	single_board_computer	1
synonym	based_safety_systems	IVBSS	1
synonym	kutta_rugged_computer	KRC	1
synonym	dear_colleague_letter	DCL	1
synonym	cyclic_redundancy_check	CRC	1
synonym	enterprise_edition	EE	1
ancestor	robotic_vehicles	sensor_integration	1
synonym	SUAS	small_unmanned_aircraft_system	1
synonym	corrosion_control_review_board	CCRB	1
synonym	facility_monitoring_systems	FMS	1
synonym	integrated_pest_management	IPM	1
sibling	3.3v_uart	3.3v_i2c	1
synonym	joint_robotics_program	JRP	1
sibling	unmanned_aerial	ground_vehicle	1
synonym	joint_multinational_simulation_center	JMSC	1
ancestor	network_infrastructure	proxy_servers	1
synonym	reform_act	FMRA	1
ancestor	city_blocks	large_geographic_areas	1
sibling	MVC	MVP	1
sibling	traffic_monitoring	police_investigations	1
sibling	information_sharing	data_exchange	1
synonym	solid_state_lidars	SSL	1
ancestor	industry_standards	SQL	1
synonym	medium_range_maritime_unmanned_aerial_system	MRMUAS	1
synonym	5,000_feet	1,524_meters	1
synonym	demand_response	auto_dr	1
synonym	export_administration_regulation	EAR	1
synonym	air_navigation	overseas_territories	1
sibling	drone_usage	proper_maintenance	1
synonym	lightning_safety_group	LSG	1
ancestor	business_purposes	aerial_surveying	1
synonym	integration_pilot_program	IP2	1
synonym	santa_clara_university	US	1
synonym	united_facilities_criteria	UFC	1
sibling	online_chat	open_evening	1
synonym	muon_piston_calorimeter	MPC	1
synonym	integration_pilot_program	IPP	1
synonym	unmanned_aerial_vehicles	SUAVs	1
synonym	point_spread_function	PSF	1
sibling	military_jets	general_aviation_aircraft	1
synonym	memorandum_of_understanding	MoU	1
synonym	software_engineering	SE	1
sibling	PX4	pixhawk_autopilot	1
synonym	digital_unix	OSF	1
synonym	hubsan_x4	H107C	1
synonym	grand_canyon_supergroup	GCSG	1
synonym	KLAS	mccarran_international_airport	1
ancestor	message_delivery	mail_transfer	1
synonym	quad_rotor_observer	QRO	1
sibling	SOA	EDA	1
synonym	ultra_high_definition	UHD	1
synonym	annual_effective_dose_rate	AEDR	1
synonym	airspace_defense_solution	ADS	1
synonym	enterprise_test_lab	ETL	1
synonym	kenya_civil_aviation_authority	KCAA	1
synonym	kerbal_space_center	KSC	1
ancestor	great_features	powerful_motors	1
synonym	industry_foundation_class	IFC	1
sibling	package_deliveries	forest_management	1
sibling	external_media	PR	1
synonym	continuous_improvement_program	CIP	1
sibling	traffic_monitoring	weather_forecasting	1
synonym	first_person_vision	FPV	1
synonym	environmental_control_unit	ECU	1
sibling	UART	I2C	1
synonym	networks_of_excellence	NoE	1
synonym	evaluation_kit	samv71_xult	1
synonym	portable_document_format	PDF	1
synonym	keyhole_markup_language	KML	1
sibling	environmental_monitoring	disaster_relief	1
sibling	gps_coordinates	traffic_alerts	1
sibling	drone_operators	aviation_industry	1
synonym	$500	$400	1
sibling	outdoor_sports	extreme_adventure	1
ancestor	rich_internet_applications	desktop_applications	1
sibling	url_pushing	form_replication	1
synonym	JSF	adf_faces	1
synonym	end_of_life	EOL	1
synonym	american_petroleum_institute	API	1
sibling	thread_activity	memory_usage	1
sibling	digital_marketing	SEO	1
synonym	report_date	dd_mm_yyyy	1
synonym	forward_operating_base	FOB	1
synonym	policy_relevant_background	PRB	1
synonym	international_airport	ORD	1
synonym	physical_sciences	PSI	1
synonym	central_command	CENTCOM	1
synonym	small_form_factor	SFF	1
synonym	european_honey_bees	EHBs	1
